"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"xsycon.nlogo"
"x-sycon experiment"
"10/20/2025 03:06:46:321 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-carriers","p-new-DE","max-blocked-frac","kappa","run-seed","[step]","service-throughput","miss-rate","mean-ttfr","mean-latency","energy-per-task","coverage-entropy","field-mean","field-var"
"2468","100","0.06","0.15","1.2","8","5000","0.057","0","16.6","47.64561403508772","1718.9228070175438","4.818185874427836","0.27723235871102736","1.2185864151750803"
"2469","100","0.06","0.15","1.2","9","4921","0.06076000812842918","0.003246753246753247","16.160535117056856","50.27333333333333","1618.1337792642141","4.789081639371366","0.32406780245199596","1.4495913775313336"
"2470","100","0.06","0.15","1.2","10","4573","0.0656024491581019","0","15.806666666666667","48.49","1494.3966666666668","4.8977501235036724","0.33534393109022376","1.4895512779511961"
"2471","100","0.06","0.15","1.6","1","4683","0.06406149903907751","0","17.053333333333335","53.66","1528.3933333333334","4.824307736076661","0.3758776945977809","1.7224035290687674"
"2472","100","0.06","0.15","1.6","2","5000","0.0592","0","14.70945945945946","50.21621621621622","1656.9087837837837","4.867532062159747","0.3182461341605614","1.4389057518471087"
"2473","100","0.06","0.15","1.6","3","4896","0.061274509803921566","0","17.446666666666665","53.63666666666666","1599.7866666666666","4.768206793701651","0.3523529220614971","1.564851857900016"
"2474","100","0.06","0.15","1.6","4","4779","0.06277463904582549","0","22.876666666666665","62.11","1567.0333333333333","4.73278743386903","0.42316461733060257","1.923769668849556"
"2475","100","0.06","0.15","1.6","5","4842","0.061957868649318466","0","15.45","48.8","1580.0533333333333","4.899780773884509","0.32674978240793384","1.4849534385386445"
"2476","100","0.06","0.15","1.6","6","4894","0.06129955046996322","0","16.15","51.31","1600.35","4.799981466750136","0.34066766384655706","1.5086820418174116"
"2477","100","0.06","0.15","1.6","7","5000","0.0558","0.007042253521126761","25.18637992831541","65.81494661921708","1755.494623655914","4.801410359435489","0.3798156297745216","1.7145918676599994"
"2478","100","0.06","0.15","1.6","8","4732","0.06339814032121724","0","19.823333333333334","54.64","1547.9933333333333","4.924708747261391","0.36856547112775606","1.6523559043805613"
"2479","100","0.06","0.15","1.6","9","4670","0.06423982869379015","0","16.866666666666667","54.18666666666667","1532.5566666666666","4.708738783902834","0.38340994995845884","1.7313012866584279"
"2480","100","0.06","0.15","1.6","10","4797","0.06253908692933083","0","20.623333333333335","60.693333333333335","1569.2766666666666","4.848949432602632","0.41117852136565414","1.86337748682168"
"2481","100","0.06","0.22","0.5","1","5000","0.055","0","13.10909090909091","43.836363636363636","1722.2254545454546","4.90511554089793","0.2505241137684766","1.1232161482858611"
"2482","100","0.06","0.22","0.5","2","5000","0.0528","0","9.386363636363637","36.34469696969697","1792.8371212121212","5.016344525912497","0.19956579735755245","0.8810455532844611"
"2483","100","0.06","0.22","0.5","3","4673","0.06419858763107211","0","8.81","36.99","1477.1333333333334","5.022154733947688","0.25189416745072785","1.1182792353328885"
"2484","100","0.06","0.22","0.5","4","5000","0.0582","0","10.965635738831615","40.93814432989691","1638.5429553264605","4.949101801369592","0.24864263946605833","1.089061550711489"
"2485","100","0.06","0.22","0.5","5","5000","0.0586","0","7.720136518771331","35.72354948805461","1616.7201365187714","4.979657586799381","0.22946289250926302","0.9946404835062814"
"2486","100","0.06","0.22","0.5","6","5000","0.0582","0","8.810996563573884","37.044673539518904","1635.5876288659795","4.934026147326928","0.23163179053293292","1.0113589202013566"
"2487","100","0.06","0.22","0.5","7","5000","0.0584","0","14.287671232876713","43.66095890410959","1620.8219178082193","4.94474238477733","0.2669335107160737","1.1732876190551125"
"2488","100","0.06","0.22","0.5","8","4826","0.06216328222130128","0","8.21","37.24333333333333","1514.56","5.028417145701522","0.2566250035071196","1.1377772322326907"
"2489","100","0.06","0.22","0.5","9","5000","0.056","0","9.675","37.425","1684.7428571428572","4.981057094024891","0.22028332230436054","0.9625604913460293"
"2490","100","0.06","0.22","0.5","10","4627","0.06483682731791658","0","9.856666666666667","37.67333333333333","1453.4","5.02207085315318","0.259463353257763","1.1122099499775058"
"2491","100","0.06","0.22","0.8","1","5000","0.0578","0","9.899653979238755","41.06574394463668","1649.3010380622836","4.946679647673749","0.2554878935295542","1.122667417589449"
"2492","100","0.06","0.22","0.8","2","5000","0.0562","0","13.982206405693951","49.355871886120994","1699.3487544483985","4.986708131747978","0.2987267183375737","1.3647143666753911"
"2493","100","0.06","0.22","0.8","3","5000","0.0558","0","11.591397849462366","42.551971326164875","1700.1075268817203","4.944205846346276","0.2529182896718786","1.1167964656928024"
"2494","100","0.06","0.22","0.8","4","4703","0.0637890708058686","0","14.426666666666666","46.36666666666667","1493.0233333333333","4.952582396967867","0.3117865751366287","1.388625837627582"
"2495","100","0.06","0.22","0.8","5","5000","0.0554","0","8.732851985559567","38.83754512635379","1720.8916967509026","4.991643693361341","0.23083077849438619","1.023286524095988"
"2496","100","0.06","0.22","0.8","6","5000","0.0598","0","7.8762541806020065","37.50501672240803","1592.0702341137123","4.9162936753045425","0.24769715467769624","1.1023447084602982"
"2497","100","0.06","0.22","0.8","7","5000","0.0572","0","16.248251748251747","49.8006993006993","1677.097902097902","4.825877358313541","0.29780896511820576","1.3249053563765565"
"2498","100","0.06","0.22","0.8","8","4977","0.06027727546714889","0","10.546666666666667","42.06666666666667","1575.36","4.911965387716173","0.2771577466520437","1.2488650826996437"
"2499","100","0.06","0.22","0.8","9","4943","0.0606918875177018","0","6.803333333333334","36.57333333333333","1577.3133333333333","4.985897854418344","0.24916016998873328","1.0972077983927357"
"2500","100","0.06","0.22","0.8","10","4947","0.06064281382656155","0","14.956666666666667","45.88","1562.49","4.881870236712029","0.28883255170835065","1.268894991091815"
"2501","100","0.06","0.22","1.2","1","5000","0.0584","0","9.85958904109589","44.09931506849315","1633.972602739726","4.990444277637962","0.28648831699049104","1.2932977429029777"
"2502","100","0.06","0.22","1.2","2","4947","0.06064281382656155","0","13.98","46.96666666666667","1581.7","4.97187795251175","0.305164526628662","1.3753878708032754"
"2503","100","0.06","0.22","1.2","3","5000","0.0584","0","8.373287671232877","42.43150684931507","1639.123287671233","4.906164305559957","0.2756102449611338","1.2482315147004537"
"2504","100","0.06","0.22","1.2","4","5000","0.0496","0","12.30241935483871","46.67741935483871","1943.233870967742","4.892847697714466","0.2501578755060134","1.132562234695691"
"2505","100","0.06","0.22","1.2","5","4935","0.060790273556231005","0","10.246666666666666","42.986666666666665","1570.7866666666666","4.987452223680246","0.29035035509075735","1.3022322553632746"
"2506","100","0.06","0.22","1.2","6","4692","0.0639386189258312","0","11.66","48.88","1505.2566666666667","4.862330105494415","0.35020069848759366","1.5868534210716898"
"2507","100","0.06","0.22","1.2","7","5000","0.0584","0","12.900684931506849","46.27739726027397","1639.0513698630136","4.855882524540449","0.2968654074996274","1.358507677863159"
"2508","100","0.06","0.22","1.2","8","4813","0.062331186370247246","0","11.133333333333333","42.343333333333334","1530.6533333333334","4.8538018421468","0.2887068191776769","1.2803913286589699"
"2509","100","0.06","0.22","1.2","9","4771","0.06287989939216097","0","10.786666666666667","44.76","1524.0866666666666","4.941101511213852","0.3116892575020079","1.3968047260132241"
"2510","100","0.06","0.22","1.2","10","4863","0.061690314620604564","0","10.776666666666667","43.556666666666665","1553.7566666666667","4.94959114068965","0.29515542614673373","1.3193010728041414"
"2511","100","0.06","0.22","1.6","1","5000","0.0596","0","18.21476510067114","53.4496644295302","1608.7181208053692","4.869577469717556","0.3458809256206709","1.5547843086566755"
"2512","100","0.06","0.22","1.6","2","5000","0.0572","0","17.993006993006993","57.85664335664335","1665.1818181818182","4.873480798977946","0.3650082267039702","1.6848184937152277"
"2513","100","0.06","0.22","1.6","3","4926","0.06090133982947625","0","16.616666666666667","52.93333333333333","1572.78","4.898333574698662","0.34556763012445385","1.5638236634132265"
"2514","100","0.06","0.22","1.6","4","4909","0.06111224281931147","0","13.056666666666667","49.876666666666665","1571.8466666666666","4.920949812375026","0.34983152909683835","1.5856130387334473"
"2515","100","0.06","0.22","1.6","5","5000","0.0598","0","15.37123745819398","54.709030100334445","1592.76254180602","4.839683441331344","0.3594767562409973","1.6282729218800207"
"2516","100","0.06","0.22","1.6","6","5000","0.0576","0","10.725694444444445","46.017361111111114","1664.8333333333333","4.958341922223853","0.29959960547063047","1.3672590061205667"
"2517","100","0.06","0.22","1.6","7","4603","0.0651748859439496","0","16.233333333333334","52.97","1472.0633333333333","4.857851304314386","0.3779851326377156","1.7027959270024036"
"2518","100","0.06","0.22","1.6","8","4647","0.06412739401764579","0.006557377049180328","21.304347826086957","65.21","1502.744966442953","4.8642659449640115","0.4687498515718702","2.1529833925539346"
"2519","100","0.06","0.22","1.6","9","4775","0.06261780104712042","0.0033003300330033004","14.353333333333333","52.093333333333334","1531.7792642140469","4.86492137788991","0.3692387998841413","1.677726336769001"
"2520","100","0.06","0.22","1.6","10","5000","0.0566","0","14.240282685512367","50.265017667844525","1690.6537102473499","4.934772363419566","0.31818821994442187","1.4731550093574246"
"2521","100","0.06","0.28","0.5","1","4846","0.06190672719768882","0","9.953333333333333","38.906666666666666","1489.27","4.999658860887753","0.2546603482011583","1.1049690438625663"
"2522","100","0.06","0.28","0.5","2","5000","0.0544","0","8.172794117647058","37.525735294117645","1701.4191176470588","5.078351080393837","0.22470902483628183","0.9837887156364311"
"2523","100","0.06","0.28","0.5","3","4659","0.06482077699077055","0","8.708609271523178","37.152317880794705","1409.7748344370862","4.999906997623963","0.2579526300498406","1.1222593714053637"
"2524","100","0.06","0.28","0.5","4","5000","0.0572","0","9.681818181818182","38.18181818181818","1602.6958041958042","5.029290753744371","0.2286054160431567","0.9956659422627702"
"2525","100","0.06","0.28","0.5","5","4477","0.06700915791824882","0","7.623333333333333","36.973333333333336","1364.62","5.0348616595325515","0.2743327622534616","1.2044902160210296"
"2526","100","0.06","0.28","0.5","6","5000","0.0578","0","10.505190311418685","41.3840830449827","1590.7370242214533","5.041468712888728","0.26264659424460435","1.1720309259754094"
"2527","100","0.06","0.28","0.5","7","4981","0.06022886970487854","0","10.03","40.03666666666667","1508.5966666666666","4.989851004445266","0.2566552269755863","1.1367107712027622"
"2528","100","0.06","0.28","0.5","8","5000","0.0566","0","11.671378091872791","40.420494699646646","1624.1201413427561","4.992004421111658","0.2458923359607222","1.0848743938929142"
"2529","100","0.06","0.28","0.5","9","4581","0.06548788474132286","0","6.473333333333334","35.36","1399.5633333333333","5.0102713876654486","0.2587685923986371","1.1413941747819392"
"2530","100","0.06","0.28","0.5","10","4673","0.06419858763107211","0","6.8933333333333335","35.92","1420.4833333333333","5.066192706511025","0.25451934476939303","1.1201446865360742"
"2531","100","0.06","0.28","0.8","1","4758","0.06305170239596469","0","10.063333333333333","40.1","1452.51","4.985116906539147","0.2736126402766658","1.1914183436002246"
"2532","100","0.06","0.28","0.8","2","4700","0.06382978723404255","0","10.336666666666666","41.54333333333334","1447.8","4.993250883152314","0.2864562987380299","1.2738436588616504"
"2533","100","0.06","0.28","0.8","3","5000","0.0572","0","9.993006993006993","41.60489510489511","1605.3041958041958","4.997454142481038","0.26225602180869684","1.1744318770761677"
"2534","100","0.06","0.28","0.8","4","5000","0.0562","0","10.295373665480428","43.355871886120994","1650.6975088967972","4.943951313811913","0.26609251069088063","1.1882940526982981"
"2535","100","0.06","0.28","0.8","5","5000","0.0552","0","11.793478260869565","44.56159420289855","1654.626811594203","4.936478244222684","0.26543610038344306","1.1915293509889888"
"2536","100","0.06","0.28","0.8","6","5000","0.0598","0","15.143812709030101","47.17725752508361","1531.9598662207359","4.965544332367534","0.30014543799350474","1.3223140324109703"
"2537","100","0.06","0.28","0.8","7","5000","0.0588","0","10.261904761904763","42.97959183673469","1558.8979591836735","4.9496955602348685","0.2734751297887135","1.2409591585003856"
"2538","100","0.06","0.28","0.8","8","5000","0.0578","0","9.920415224913494","40.72318339100346","1601.9826989619378","4.963044264542717","0.2555368599687674","1.1255321651802925"
"2539","100","0.06","0.28","0.8","9","5000","0.0594","0","9.676767676767676","41.686868686868685","1541.6262626262626","5.023415856900477","0.2715583108745471","1.1951201529830604"
"2540","100","0.06","0.28","0.8","10","5000","0.0592","0","10.797297297297296","44.064189189189186","1571.7972972972973","4.982217755414571","0.2890256636958935","1.310457355676506"
"2541","100","0.06","0.28","1.2","1","5000","0.0578","0","16.474048442906575","52.78200692041523","1586.8373702422145","4.849229165412612","0.3323719411892041","1.491237792352217"
"2542","100","0.06","0.28","1.2","2","4844","0.061932287365813375","0","12.27","47.52","1498.28","4.956996867731441","0.3213151082274216","1.4530502906976197"
"2543","100","0.06","0.28","1.2","3","4976","0.06028938906752412","0","7.94","40.75333333333333","1545.26","4.960272873834025","0.2784419333539597","1.255356751763634"
"2544","100","0.06","0.28","1.2","4","4592","0.06533101045296168","0","11.2","46.61666666666667","1420.7333333333333","4.941506182876254","0.3382619283245982","1.5283569460630206"
"2545","100","0.06","0.28","1.2","5","5000","0.0596","0","7.842281879194631","42.81208053691275","1554.1006711409395","4.98081403780495","0.29429053924389137","1.3326776450759477"
"2546","100","0.06","0.28","1.2","6","5000","0.0558","0","12.236559139784946","49.193548387096776","1654.7347670250897","4.894832434497845","0.31417500792061903","1.4478216171226226"
"2547","100","0.06","0.28","1.2","7","5000","0.057","0","11.680701754385964","44.940350877192984","1624.2","4.925683750860809","0.28422049489045353","1.28269517849472"
